route,pair,k,total_n,fixed_z,q,c_val,tau2,pooled_z,se_z,pooled_r,ci_low,ci_high,i2
paper_a_full10_theory_target,ATT-SE,10,4908,0.6669227426038015,308.75026290872773,4205.888478884789,0.07126918947413649,0.6283613207095996,0.08608824723129095,0.5569228257216643,0.4297812629976406,0.6624091795814578,97.08502272509463
paper_a_full10_theory_target,ATT-SI,27,14961,0.460889033483243,1513.9187090929474,14041.116532258064,0.105968688862784,0.5673400146426,0.06344803979265297,0.5134030949380058,0.41611304585867204,0.5990718286217974,98.28260263620247
paper_a_full10_theory_target,ATT-TRU,8,3384,0.5346406717163131,352.486072244974,2687.9125,0.12853322875836695,0.6895530111286641,0.12846555836684867,0.5976947702585709,0.4117864202943854,0.7358398317510504,98.01410593178416
paper_a_full10_theory_target,ATT-UB,20,11243,0.6830601567549347,1345.1822707383556,10268.371635518197,0.12915214970902533,0.6843593571333432,0.08119469317738404,0.5943461274075015,0.48171704326453296,0.6876589501038037,98.58755200590244
paper_a_full10_theory_target,BI-EE,143,71206,0.5369880370928839,5682.882666733487,69222.38727976603,0.08004466307034037,0.5572351781740481,0.02410978552467626,0.5059231687487517,0.4699296146232201,0.5402370974603612,97.50126813577833
paper_a_full10_theory_target,BI-FC,85,48368.5,0.5105489566956011,4310.154318019233,46081.72552402133,0.09170998416316328,0.5020838279702583,0.0333208949605196,0.46375440005324586,0.4109675788781705,0.5134419527465353,98.05111386270265
paper_a_full10_theory_target,BI-PE,152,74554,0.6063441359410553,6031.992674809365,72591.78537207482,0.08101457547387601,0.6326033690343897,0.023527155519486635,0.5598422328763955,0.5273665886561677,0.5906844135027058,97.49668131013152
paper_a_full10_theory_target,BI-SE,30,12949,0.48348755158544127,938.2253072578569,12306.184928843611,0.07388360507461471,0.4988728619077922,0.050617157794710814,0.461230260480443,0.3796607741676596,0.535683705479562,96.90905800817097
paper_a_full10_theory_target,BI-SI,103,56139,0.45838354186206476,4044.9926500029787,54005.302355364496,0.07301121330748943,0.5097808412596085,0.02712858844293157,0.46977442348365894,0.4273162699239253,0.5101650567951144,97.47836377403739
paper_a_full10_theory_target,BI-TRU,34,14544,0.5906356287855794,1065.8552889628384,13842.17546046254,0.07461654361433194,0.6194469759652921,0.047830516048453245,0.5507428638332685,0.4820866526337634,0.6126762926093898,96.90389489626574
